frame,hip2ankle_right,hip2ankle_left,shoulder2knee_right,shoulder2knee_left
,162.168431,141.4312345,167.0118517,153.6480225
,162.0350014,144.272919,167.106689,154.9958724
,161.4062861,145.7703535,167.04409,155.8966197
,161.2295926,146.976424,167.2212016,156.5025622
,159.95836,147.1285651,167.729025,155.7922651
,158.9761882,148.1042796,168.0034244,155.686768
,158.4251056,149.0845536,168.4511448,156.2761517
,158.1183219,151.3955682,168.2979106,157.844112
,158.1041671,152.8146685,168.3792217,159.3690154
,158.5941976,153.5737259,167.6991886,160.1299777
,158.9102188,154.9446509,168.0762969,161.3989278
,158.1973883,157.5125764,168.9133562,163.6571175
,157.6635348,159.6893685,169.4975259,165.4246663
,156.3741477,161.9183126,171.3583342,165.8028712
,154.7087756,163.3618327,173.7084626,165.9232791
,153.3009292,162.9838296,175.4857062,164.9249585
,153.3009292,160.6898606,176.1348383,163.5957314
,150.7887077,162.2275021,177.3675651,162.4103023
,146.5970378,168.6869025,179.0106893,165.2099118
,129.8786835,175.5085102,168.4786449,174.3159056
,134.0821221,171.0200385,172.1685283,169.3987851
,147.1859117,146.8907489,167.4297886,174.8629788
,161.4217121,143.1936446,166.9888821,176.8778285
,137.3579427,143.2570868,164.7093009,175.6453713
,165.379126,143.6334908,161.5978198,179.5871742
,165.815261,139.9318577,163.2126988,179.1170648
,165.4693252,147.6169269,160.4268742,175.2202935
,164.4552229,150.3368307,159.9733031,173.355568
,164.0858791,152.9654221,159.8985963,171.9499442
,164.0649147,152.1550259,159.8955211,172.1996151
,163.0513109,150.120363,159.2372361,173.3236857
,161.5379618,148.8139482,158.3740586,175.064442
,159.5869414,152.0758254,156.809802,173.6410903
,159.7382537,148.8845983,156.9712506,175.9493667
,160.1813223,146.220987,157.900037,177.4088324
,159.6525536,144.5723221,157.9029188,177.5337676
,160.910574,144.2189923,157.7408702,176.8574214
,161.2046602,142.976147,158.0899797,176.8303881
,120.5489535,175.7111836,163.3909002,173.8491828
,123.1849781,137.9020846,162.9760779,174.2487087
,130.7437297,132.4312058,162.6800462,174.5281994
,142.4578602,131.6049483,162.4037126,174.8438245
,120.2148347,169.6696646,163.1316452,171.8069939
,120.2927306,173.1221582,163.3788114,169.1742833
,121.0711069,168.2615493,164.3924955,166.1725627
,119.5551856,166.8169384,165.2422019,166.3809156
,118.139922,166.8158023,164.7872892,165.8680677
,117.9608976,165.0403317,164.7950643,167.8812599
,118.0005165,164.0347759,164.6710466,168.286854
,118.9516698,163.3059425,166.2955403,169.6216095
,119.8409518,162.6560542,167.0483529,170.2907452
,120.258217,160.1374145,167.4389901,168.8887345
,120.839444,159.7074553,167.7219221,168.614498
,120.9831465,159.4462121,167.4812003,168.2298547
,119.8536074,159.9528899,166.2125254,167.9538103
,119.1953193,158.4647389,164.778785,168.2157584
,118.6098313,155.3953726,163.4550923,167.4378614
,117.2217894,153.2926311,162.695485,167.7408339
,116.2791298,153.8019588,162.7589701,168.6058169
,115.5104251,152.7844711,163.394435,168.6442721
,116.1868048,150.5672566,163.2611328,169.822278
,114.1156308,149.8740546,161.7285972,170.5801718
,113.7557499,149.412377,159.6549372,170.6096263
,111.9550133,147.4875038,159.1961098,169.5868617
,112.0186177,143.5346951,160.6509502,165.2734793
,111.4639921,142.1829477,160.9535449,165.6960609
,111.7104245,142.9743487,161.1973651,171.2166462
,112.2379622,139.0919492,160.5549763,168.5562099
,111.2738252,137.1142861,161.4622803,166.8119508
,112.9046362,135.2903249,160.9215946,171.9291693
,113.7908673,134.3745398,163.753821,163.5926168
,116.7807108,134.9045352,164.7308037,163.6065915
,118.2618789,131.7223338,164.9021498,162.272528
,119.9348385,131.9342695,165.7087433,162.1631357
,119.8278509,129.0895606,164.5012918,161.523068
,120.6354176,128.2795657,163.4429286,161.6612763
,121.5492984,128.7375243,162.446068,162.0024942
,122.9571697,129.3318113,162.411721,162.8139096
,125.7096551,129.9650721,162.4212625,161.9109957
,126.9465914,129.1156593,163.4311482,161.5657869
,129.5959982,127.871829,166.3208988,158.8038313
,131.4718661,126.7187565,167.7444695,158.4873187
,130.2054838,126.887153,167.2465888,158.5632815
,131.4133612,126.8068003,169.0809211,162.5232315
,130.0718813,128.21751,167.4966442,162.7610007
