frame,hip2ankle_right,hip2ankle_left,shoulder2knee_right,shoulder2knee_left
209,155.5487578,168.6513631,142.1296358,158.4998953
210,161.5135078,169.7640943,138.9247505,159.0315085
211,161.6557648,165.4776198,139.2798839,163.8812472
212,174.7867176,176.4973789,162.5324588,132.0389873
213,175.0851304,178.6296575,165.1988869,133.4979666
214,153.2360923,170.4165149,171.1318006,162.4960409
215,148.2783401,168.002311,172.4689625,159.6596571
216,143.0681936,167.3155526,167.4761352,163.2466416
217,139.4088736,167.8535676,171.2465595,163.8516597
218,147.6677111,159.75536,165.4961065,172.2991661
219,153.7121204,165.7160891,163.6341375,168.1284153
220,158.5448782,167.7733772,162.8799681,168.2194762
221,175.5967938,179.3475182,168.2074438,150.8648956
222,171.7288385,177.5550428,167.0767477,148.2659113
223,169.9763605,177.9140311,179.6370182,150.0339754
224,173.2621114,177.9394256,178.6072006,151.840289
225,176.7348647,177.3749142,177.5307347,153.2449469
226,178.0000212,176.7721145,176.6353361,156.0811119
227,179.4415224,176.163086,175.4638425,157.3807325
228,176.936857,177.6997149,173.9359549,160.1564572
229,178.5668119,179.0504331,176.1225691,163.5324532
230,179.2335109,179.8764665,175.4975918,165.085324
231,177.7388592,179.7305346,177.4332469,168.7257417
232,168.5434253,176.6079706,179.305112,175.9458827
233,173.0167378,177.8962863,177.4600273,177.1482894
234,175.0245032,178.4538525,176.1566533,178.1726485
235,176.3102172,178.1439353,179.2068691,177.5586261
236,177.6184939,177.8033867,175.5508671,179.1583148
237,177.9917551,177.53674,175.7100942,179.2420974
238,177.4134482,179.8283558,175.9981369,176.6310555
239,175.710078,179.1696845,174.9884058,173.4418492
240,176.7318386,179.4910603,175.4024231,172.882036
241,173.5268746,178.2609534,173.8483113,169.5981173
242,171.4347442,176.5882044,170.8925443,167.8741486
243,170.0014672,177.4055738,167.4039223,166.7833001
244,166.4099874,168.8184867,164.0149818,160.4299089
245,168.0406617,168.8935998,164.064799,159.2007119
246,165.8931953,169.4758892,161.4276515,160.3754383
247,162.7099303,167.9242066,162.2343457,155.8021658
248,165.388627,165.2150677,164.3382274,152.4851085
249,162.5003227,164.2121715,164.3762447,150.7098238
250,166.8206303,167.1011955,163.4037074,153.6006491
251,166.5529169,168.6666229,162.0746276,153.3897985
252,165.9783873,171.4003948,164.6186347,152.9822828
253,166.6893937,171.9305164,164.6545418,152.4049354
254,179.222002,168.9829775,161.3324771,158.5663418
255,160.3798325,173.7220017,166.3390652,158.0800602
256,164.6850944,172.2208628,171.6884868,157.2558879
257,166.0044438,178.9285618,173.7865214,152.7442162
258,167.32614,178.948254,174.9535581,152.2375583
259,166.7848467,179.4112394,175.7790243,152.5608215
260,167.0227373,177.4460991,177.4418372,154.7311553
261,166.1292233,175.8171211,177.2592462,155.7844019
262,171.4937484,179.7333299,178.317614,151.7278198
263,175.1248067,179.1154143,174.06194,149.8767027
264,174.8672689,179.7238363,173.7272262,150.1712943
265,178.2703501,179.2477963,171.9509897,149.2886084
266,178.4647473,178.9305634,171.0593012,147.6073347
267,179.4047874,178.1675697,169.9167704,144.4392126
268,177.6921239,174.0962848,169.675251,139.2400521
269,178.4322801,171.9134024,168.2357735,138.1090655
270,177.2106382,170.0535865,167.5617069,136.7289271
271,178.6879153,170.7673758,167.7816678,136.9982418
272,178.9038218,169.4074375,168.9201506,135.8347441
273,176.957092,168.9115748,169.4060427,135.7338177
274,175.9875776,168.8173206,169.2067618,134.7979706
275,175.252915,169.1994262,169.0737564,134.7517627
276,175.2613026,169.1994262,168.970266,134.4964599
277,175.6095647,169.1831495,167.6469392,134.6369478
278,174.6978964,168.0470099,167.3736244,132.1592294
279,173.7106928,166.9427877,167.5512579,131.7344121
280,173.7574192,166.6397816,166.884929,131.4824963
281,173.3065316,166.2440933,165.9267312,130.0334123
282,172.7458424,166.2274237,165.7293508,130.5135722
283,172.3340597,165.7159952,165.2007426,130.3213907
284,170.0921076,165.6997226,165.0781736,132.3974378
285,169.6483091,164.2942342,163.3555538,132.8970309
286,168.6900675,161.503154,161.529174,132.6690915
287,166.6616205,159.5896599,160.3371165,133.4213141
288,166.9788348,158.8387402,159.8723456,133.5645257
289,167.4911846,157.6412831,156.9372533,133.9310077
290,165.9628744,154.7159169,156.9902663,132.7208685
291,163.4128156,150.6968662,157.4291051,131.316789
292,163.2896549,148.9417406,155.0772837,130.5882936
293,160.9544621,147.4655984,156.6672947,130.7846134
294,161.3335789,147.4531275,155.5203024,131.2027521
295,158.1351035,146.8168499,156.8397226,130.9279172
296,156.9348068,146.7922312,156.6415958,131.3052015
297,155.8975323,145.6103398,154.8956355,131.0861804
298,151.8117731,145.2894244,156.9394664,130.7234987
299,147.4474364,143.7511389,158.8103952,130.1486759
300,145.9731339,143.702282,159.9413823,130.3538331
301,142.8917024,141.3466891,161.1276476,128.7851311
302,138.4982362,139.5598033,163.0562363,126.5134635
303,132.8204998,137.9973668,166.7307681,125.0292515
304,128.1469313,135.0621935,169.7958962,122.1518824
305,123.2911429,132.9710464,173.2114988,120.008188
306,122.3967675,130.811435,173.1588757,117.9607918
307,119.3863487,128.8858424,175.5785035,116.1666672
308,116.4584793,126.7260228,177.8397515,113.5940242
